classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
378786387,not-logged-in-4e00329e940ffe358fd8,,4e00329e940ffe358fd8,20291,ozveny,28.31,2021-11-26 19:52:44 UTC,,,"{""source"":""api"",""session"":""af36393170c5a41251fad34de40d7c20e8c4d77108efb16d9aa344d235e42a20"",""viewport"":{""width"":1600,""height"":728},""started_at"":""2021-11-26T19:52:31.940Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T19:52:46.925Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1070,""clientHeight"":554,""naturalWidth"":1218,""naturalHeight"":631}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T19:50:32.355Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Áno""},{""task"":""T1"",""task_label"":""Znázorni ozvenu typu U alebo O "",""value"":[{""x"":914.4970703125,""y"":409.2655029296875,""tool"":0,""frame"":0,""width"":28.4713134765625,""height"":31.887847900390625,""details"":[{""value"":1}],""tool_label"":""Ozvena U (krátka)""}]},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511744"":{""retired"":{""id"":95531582,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:58:29.083Z"",""updated_at"":""2021-11-26T19:52:44.467Z"",""retired_at"":""2021-11-26T19:52:44.455Z"",""subject_id"":70511744,""retirement_reason"":""classification_count""},""Filename"":""event20210226_223547_727.jpg""}}",70511744
378786402,kamilajencikova,2355348,f0880d65440761172f92,20291,ozveny,28.31,2021-11-26 19:52:48 UTC,,,"{""source"":""api"",""session"":""912d63106b038547f1e0268369fa32203f7d36ee47f7505a677d97098f073ab1"",""viewport"":{""width"":1707,""height"":802},""started_at"":""2021-11-26T19:52:42.881Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T19:52:48.606Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1168,""clientHeight"":605,""naturalWidth"":1218,""naturalHeight"":631}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T19:51:46.777Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Nie""},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511799"":{""retired"":{""id"":95531133,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:28:35.812Z"",""updated_at"":""2021-11-26T19:52:49.072Z"",""retired_at"":""2021-11-26T19:52:49.064Z"",""subject_id"":70511799,""retirement_reason"":""classification_count""},""Filename"":""event20210227_015951_135.jpg""}}",70511799
378786413,not-logged-in-4e00329e940ffe358fd8,,4e00329e940ffe358fd8,20291,ozveny,28.31,2021-11-26 19:52:52 UTC,,,"{""source"":""api"",""session"":""af36393170c5a41251fad34de40d7c20e8c4d77108efb16d9aa344d235e42a20"",""viewport"":{""width"":1600,""height"":728},""started_at"":""2021-11-26T19:52:47.653Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T19:52:55.199Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1070,""clientHeight"":554,""naturalWidth"":1218,""naturalHeight"":631}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T19:50:32.355Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Nie""},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511638"":{""retired"":{""id"":95531313,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:39:35.226Z"",""updated_at"":""2021-11-26T19:52:52.781Z"",""retired_at"":""2021-11-26T19:52:52.774Z"",""subject_id"":70511638,""retirement_reason"":""classification_count""},""Filename"":""event20210201_035641_87.jpg""}}",70511638
378786438,not-logged-in-4e00329e940ffe358fd8,,4e00329e940ffe358fd8,20291,ozveny,28.31,2021-11-26 19:53:02 UTC,,,"{""source"":""api"",""session"":""af36393170c5a41251fad34de40d7c20e8c4d77108efb16d9aa344d235e42a20"",""viewport"":{""width"":1600,""height"":728},""started_at"":""2021-11-26T19:52:56.130Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T19:53:04.944Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1070,""clientHeight"":602,""naturalWidth"":1218,""naturalHeight"":686}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T19:50:32.355Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Nie""},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511199"":{""retired"":{""id"":95531214,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:33:42.225Z"",""updated_at"":""2021-11-26T19:53:02.263Z"",""retired_at"":""2021-11-26T19:53:02.254Z"",""subject_id"":70511199,""retirement_reason"":""classification_count""},""Filename"":""event20201130_094956_49.jpg""}}",70511199
378786442,kamilajencikova,2355348,f0880d65440761172f92,20291,ozveny,28.31,2021-11-26 19:53:02 UTC,,,"{""source"":""api"",""session"":""912d63106b038547f1e0268369fa32203f7d36ee47f7505a677d97098f073ab1"",""viewport"":{""width"":1707,""height"":802},""started_at"":""2021-11-26T19:52:49.317Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T19:53:02.545Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1168,""clientHeight"":605,""naturalWidth"":1218,""naturalHeight"":631}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T19:51:46.777Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Áno""},{""task"":""T1"",""task_label"":""Znázorni ozvenu typu U alebo O "",""value"":[{""x"":418.3792419433594,""y"":417.4323425292969,""tool"":0,""frame"":0,""width"":24.098236083984375,""height"":37.07421875,""details"":[{""value"":1}],""tool_label"":""Ozvena U (krátka)""}]},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511803"":{""retired"":{""id"":95531077,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:25:08.083Z"",""updated_at"":""2021-11-26T19:53:03.142Z"",""retired_at"":""2021-11-26T19:53:03.134Z"",""subject_id"":70511803,""retirement_reason"":""classification_count""},""Filename"":""event20210227_022140_152.jpg""}}",70511803
378786490,kamilajencikova,2355348,f0880d65440761172f92,20291,ozveny,28.31,2021-11-26 19:53:15 UTC,,,"{""source"":""api"",""session"":""912d63106b038547f1e0268369fa32203f7d36ee47f7505a677d97098f073ab1"",""viewport"":{""width"":1707,""height"":802},""started_at"":""2021-11-26T19:53:03.665Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T19:53:15.284Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1168,""clientHeight"":643,""naturalWidth"":1218,""naturalHeight"":670}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T19:51:46.777Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Áno""},{""task"":""T1"",""task_label"":""Znázorni ozvenu typu U alebo O "",""value"":[{""x"":438.7701110839844,""y"":448.01837158203125,""tool"":0,""frame"":0,""width"":15.75653076171875,""height"":25.025054931640625,""details"":[{""value"":1}],""tool_label"":""Ozvena U (krátka)""}]},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511356"":{""retired"":{""id"":95531619,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T22:01:20.238Z"",""updated_at"":""2021-11-26T19:53:15.889Z"",""retired_at"":""2021-11-26T19:53:15.881Z"",""subject_id"":70511356,""retirement_reason"":""classification_count""},""Filename"":""event20210112_101208_236.jpg""}}",70511356
378786515,not-logged-in-4e00329e940ffe358fd8,,4e00329e940ffe358fd8,20291,ozveny,28.31,2021-11-26 19:53:22 UTC,,,"{""source"":""api"",""session"":""af36393170c5a41251fad34de40d7c20e8c4d77108efb16d9aa344d235e42a20"",""viewport"":{""width"":1600,""height"":728},""started_at"":""2021-11-26T19:53:05.693Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T19:53:24.899Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1070,""clientHeight"":554,""naturalWidth"":1218,""naturalHeight"":631}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T19:52:53.037Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Nie""},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511550"":{""retired"":{""id"":95531509,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:53:27.559Z"",""updated_at"":""2021-11-26T19:53:22.128Z"",""retired_at"":""2021-11-26T19:53:22.120Z"",""subject_id"":70511550,""retirement_reason"":""classification_count""},""Filename"":""event20210131_072655_200.jpg""}}",70511550
378786567,kamilajencikova,2355348,f0880d65440761172f92,20291,ozveny,28.31,2021-11-26 19:53:32 UTC,,,"{""source"":""api"",""session"":""912d63106b038547f1e0268369fa32203f7d36ee47f7505a677d97098f073ab1"",""viewport"":{""width"":1707,""height"":802},""started_at"":""2021-11-26T19:53:20.305Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T19:53:32.464Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1168,""clientHeight"":605,""naturalWidth"":1218,""naturalHeight"":631}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T19:51:46.777Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Áno""},{""task"":""T1"",""task_label"":""Znázorni ozvenu typu U alebo O "",""value"":[{""x"":430.4283447265625,""y"":397.04150390625,""tool"":0,""frame"":0,""width"":25.951934814453125,""height"":54.684539794921875,""details"":[{""value"":0}],""tool_label"":""Ozvena U (krátka)""}]},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511683"":{""retired"":{""id"":95531465,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:50:35.315Z"",""updated_at"":""2021-11-26T19:53:32.934Z"",""retired_at"":""2021-11-26T19:53:32.928Z"",""subject_id"":70511683,""retirement_reason"":""classification_count""},""Filename"":""event20210201_153718_391.jpg""}}",70511683
378786586,not-logged-in-4e00329e940ffe358fd8,,4e00329e940ffe358fd8,20291,ozveny,28.31,2021-11-26 19:53:37 UTC,,,"{""source"":""api"",""session"":""af36393170c5a41251fad34de40d7c20e8c4d77108efb16d9aa344d235e42a20"",""viewport"":{""width"":1600,""height"":728},""started_at"":""2021-11-26T19:53:25.425Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T19:53:39.836Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1070,""clientHeight"":602,""naturalWidth"":1218,""naturalHeight"":686}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T19:52:53.037Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Áno""},{""task"":""T1"",""task_label"":""Znázorni ozvenu typu U alebo O "",""value"":[{""x"":421.3707275390625,""y"":452.55010986328125,""tool"":0,""frame"":0,""width"":33.027313232421875,""height"":25.055206298828125,""details"":[{""value"":1}],""tool_label"":""Ozvena U (krátka)""}]},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511253"":{""retired"":{""id"":95531168,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:30:44.358Z"",""updated_at"":""2021-11-26T19:53:37.157Z"",""retired_at"":""2021-11-26T19:53:37.148Z"",""subject_id"":70511253,""retirement_reason"":""classification_count""},""Filename"":""event20201201_012408_34.jpg""}}",70511253
378786635,not-logged-in-4e00329e940ffe358fd8,,4e00329e940ffe358fd8,20291,ozveny,28.31,2021-11-26 19:53:48 UTC,,,"{""source"":""api"",""session"":""af36393170c5a41251fad34de40d7c20e8c4d77108efb16d9aa344d235e42a20"",""viewport"":{""width"":1600,""height"":728},""started_at"":""2021-11-26T19:53:42.123Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T19:53:51.062Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1070,""clientHeight"":554,""naturalWidth"":1218,""naturalHeight"":631}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T19:52:53.037Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Nie""},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511753"":{""retired"":{""id"":95531531,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:54:59.752Z"",""updated_at"":""2021-11-26T19:53:48.808Z"",""retired_at"":""2021-11-26T19:53:48.755Z"",""subject_id"":70511753,""retirement_reason"":""classification_count""},""Filename"":""event20210226_225346_758.jpg""}}",70511753
378786648,kamilajencikova,2355348,f0880d65440761172f92,20291,ozveny,28.31,2021-11-26 19:53:50 UTC,,,"{""source"":""api"",""session"":""912d63106b038547f1e0268369fa32203f7d36ee47f7505a677d97098f073ab1"",""viewport"":{""width"":1707,""height"":802},""started_at"":""2021-11-26T19:53:33.515Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T19:53:50.485Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1168,""clientHeight"":643,""naturalWidth"":1218,""naturalHeight"":670}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T19:51:46.777Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Nie""},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511459"":{""retired"":{""id"":95531570,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:57:56.318Z"",""updated_at"":""2021-11-26T19:53:50.967Z"",""retired_at"":""2021-11-26T19:53:50.960Z"",""subject_id"":70511459,""retirement_reason"":""classification_count""},""Filename"":""event20210112_225130_725.jpg""}}",70511459
378786740,kamilajencikova,2355348,f0880d65440761172f92,20291,ozveny,28.31,2021-11-26 19:54:13 UTC,,,"{""source"":""api"",""session"":""912d63106b038547f1e0268369fa32203f7d36ee47f7505a677d97098f073ab1"",""viewport"":{""width"":1707,""height"":802},""started_at"":""2021-11-26T19:53:51.325Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T19:54:12.712Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1168,""clientHeight"":605,""naturalWidth"":1218,""naturalHeight"":631}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T19:51:46.777Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Áno""},{""task"":""T1"",""task_label"":""Znázorni ozvenu typu U alebo O "",""value"":[{""x"":423.01348876953125,""y"":416.5054931640625,""tool"":0,""frame"":0,""width"":19.4639892578125,""height"":38.927886962890625,""details"":[{""value"":0}],""tool_label"":""Ozvena U (krátka)""},{""x"":931.85693359375,""y"":425.7740478515625,""tool"":0,""frame"":0,""width"":31.5130615234375,""height"":26.878814697265625,""details"":[{""value"":1}],""tool_label"":""Ozvena U (krátka)""}]},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511603"":{""retired"":{""id"":95531705,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T22:06:46.919Z"",""updated_at"":""2021-11-26T19:54:13.199Z"",""retired_at"":""2021-11-26T19:54:13.191Z"",""subject_id"":70511603,""retirement_reason"":""classification_count""},""Filename"":""event20210131_163334_406.jpg""}}",70511603
378786744,not-logged-in-4e00329e940ffe358fd8,,4e00329e940ffe358fd8,20291,ozveny,28.31,2021-11-26 19:54:14 UTC,,,"{""source"":""api"",""session"":""af36393170c5a41251fad34de40d7c20e8c4d77108efb16d9aa344d235e42a20"",""viewport"":{""width"":1600,""height"":728},""started_at"":""2021-11-26T19:53:51.743Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T19:54:17.056Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1070,""clientHeight"":554,""naturalWidth"":1218,""naturalHeight"":631}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T19:52:53.037Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Áno""},{""task"":""T1"",""task_label"":""Znázorni ozvenu typu U alebo O "",""value"":[{""x"":431.623779296875,""y"":397.876953125,""tool"":0,""frame"":0,""width"":23.9158935546875,""height"":54.6649169921875,""details"":[{""value"":0}],""tool_label"":""Ozvena U (krátka)""},{""x"":191.3259735107422,""y"":410.4043273925781,""tool"":0,""frame"":0,""width"":17.082778930664062,""height"":47.831817626953125,""details"":[{""value"":0}],""tool_label"":""Ozvena U (krátka)""}]},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511546"":{""retired"":{""id"":95531202,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:32:45.531Z"",""updated_at"":""2021-11-26T19:54:14.296Z"",""retired_at"":""2021-11-26T19:54:14.288Z"",""subject_id"":70511546,""retirement_reason"":""classification_count""},""Filename"":""event20210131_065140_182.jpg""}}",70511546
378786777,not-logged-in-4e00329e940ffe358fd8,,4e00329e940ffe358fd8,20291,ozveny,28.31,2021-11-26 19:54:24 UTC,,,"{""source"":""api"",""session"":""af36393170c5a41251fad34de40d7c20e8c4d77108efb16d9aa344d235e42a20"",""viewport"":{""width"":1600,""height"":728},""started_at"":""2021-11-26T19:54:17.893Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T19:54:27.584Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1070,""clientHeight"":602,""naturalWidth"":1218,""naturalHeight"":686}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T19:52:53.037Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Áno""},{""task"":""T1"",""task_label"":""Znázorni ozvenu typu U alebo O "",""value"":[{""x"":425.92620849609375,""y"":447.99462890625,""tool"":0,""frame"":0,""width"":23.916351318359375,""height"":30.74957275390625,""details"":[{""value"":1}],""tool_label"":""Ozvena U (krátka)""}]},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511251"":{""retired"":{""id"":95531545,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:55:47.171Z"",""updated_at"":""2021-11-26T19:54:24.890Z"",""retired_at"":""2021-11-26T19:54:24.882Z"",""subject_id"":70511251,""retirement_reason"":""classification_count""},""Filename"":""event20201201_010027_25.jpg""}}",70511251
378786788,kamilajencikova,2355348,f0880d65440761172f92,20291,ozveny,28.31,2021-11-26 19:54:27 UTC,,,"{""source"":""api"",""session"":""912d63106b038547f1e0268369fa32203f7d36ee47f7505a677d97098f073ab1"",""viewport"":{""width"":1707,""height"":802},""started_at"":""2021-11-26T19:54:13.956Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T19:54:26.936Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1168,""clientHeight"":605,""naturalWidth"":1218,""naturalHeight"":631}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T19:51:46.777Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Áno""},{""task"":""T1"",""task_label"":""Znázorni ozvenu typu U alebo O "",""value"":[{""x"":419.30609130859375,""y"":386.84619140625,""tool"":0,""frame"":0,""width"":18.537109375,""height"":41.708465576171875,""details"":[{""value"":0}],""tool_label"":""Ozvena U (krátka)""}]},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511677"":{""retired"":{""id"":95531424,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:47:09.240Z"",""updated_at"":""2021-11-26T19:54:27.453Z"",""retired_at"":""2021-11-26T19:54:27.441Z"",""subject_id"":70511677,""retirement_reason"":""classification_count""},""Filename"":""event20210201_135054_351.jpg""}}",70511677
378786808,not-logged-in-4e00329e940ffe358fd8,,4e00329e940ffe358fd8,20291,ozveny,28.31,2021-11-26 19:54:36 UTC,,,"{""source"":""api"",""session"":""af36393170c5a41251fad34de40d7c20e8c4d77108efb16d9aa344d235e42a20"",""viewport"":{""width"":1600,""height"":728},""started_at"":""2021-11-26T19:54:28.309Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T19:54:38.867Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1070,""clientHeight"":554,""naturalWidth"":1218,""naturalHeight"":631}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T19:52:53.037Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Nie""},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511894"":{""retired"":{""id"":95531492,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:52:29.765Z"",""updated_at"":""2021-11-26T19:54:36.173Z"",""retired_at"":""2021-11-26T19:54:36.166Z"",""subject_id"":70511894,""retirement_reason"":""classification_count""},""Filename"":""event20210227_115625_611.jpg""}}",70511894
